idx,row,score,head,tail_label,in_validation,in_testing
5768,5768,-1.251722812652588,Q989632_Network_security,Q7397_Computer_software,False,False
2589,2589,-1.2592703104019165,Q989632_Network_security,Q184754_String_(computer_science),False,False
2451,2451,-1.2602839469909668,Q989632_Network_security,Q176452_Finite-state_machine,False,False
4622,4622,-1.2613197565078735,Q989632_Network_security,Q494756_Data_(computing),False,False
809,809,-1.2617684602737427,Q989632_Network_security,Q11012_Robot,False,False
1671,1671,-1.2672960758209229,Q989632_Network_security,Q12503_Integer,False,False
1217,1217,-1.2679520845413208,Q989632_Network_security,Q11538_Mathematical_proof,False,False
6631,6631,-1.280048131942749,Q989632_Network_security,Q938438_Statistical_inference,False,False
6175,6175,-1.2817386388778687,Q989632_Network_security,Q833585_Foundations_of_mathematics,False,False
2718,2718,-1.2858220338821411,Q989632_Network_security,Q189900_Information_security,False,False
1929,1929,-1.2871628999710083,Q989632_Network_security,Q141495_Mathematical_optimization,False,False
4037,4037,-1.2969416379928589,Q989632_Network_security,Q35127_website,False,False
5914,5914,-1.3011653423309326,Q989632_Network_security,Q76592_Combinatorics,False,False
3378,3378,-1.3102256059646606,Q989632_Network_security,Q251_Java_(programming_language),False,False
6408,6408,-1.318311095237732,Q989632_Network_security,Q8789_Cryptography,False,False
5280,5280,-1.325906753540039,Q989632_Network_security,Q638608_Software_development,False,False
2487,2487,-1.3265271186828613,Q989632_Network_security,Q178354_Reason,False,False
2754,2754,-1.3268513679504395,Q989632_Network_security,Q192588_Relational_database_management_system,False,False
2454,2454,-1.3281443119049072,Q989632_Network_security,Q176645_Markov_process,False,False
3981,3981,-1.3459827899932861,Q989632_Network_security,Q33742_Natural_language,False,False
5386,5386,-1.3498766422271729,Q989632_Network_security,Q660848_Nonlinear_system,False,False
6113,6113,-1.3525203466415405,Q989632_Network_security,Q818888_Computability,False,False
5717,5717,-1.3590797185897827,Q989632_Network_security,Q730920_Problem_solving,False,False
5713,5713,-1.3737636804580688,Q989632_Network_security,Q729271_Context-free_language,False,False
6221,6221,-1.374859094619751,Q989632_Network_security,Q840540_Relational_algebra,False,False
2389,2389,-1.3754786252975464,Q989632_Network_security,Q172491_Data_mining,False,False
2401,2401,-1.3777809143066406,Q989632_Network_security,Q173212_Computer_architecture,False,False
2251,2251,-1.387783408164978,Q989632_Network_security,Q166142_Application_software,False,False
3017,3017,-1.3946861028671265,Q989632_Network_security,Q210832_Statistical_hypothesis_testing,False,False
1667,1667,-1.3970756530761719,Q989632_Network_security,Q12479_Number_theory,False,False
1095,1095,-1.4007235765457153,Q989632_Network_security,Q11368_Unix,False,False
2511,2511,-1.401875615119934,Q989632_Network_security,Q179976_Recursion,False,False
2984,2984,-1.4052469730377197,Q989632_Network_security,Q208163_Signal_processing,False,False
4078,4078,-1.4055944681167603,Q989632_Network_security,Q363874_Graph_(mathematics),False,False
4120,4120,-1.409595251083374,Q989632_Network_security,Q37437_Syntax,False,False
6615,6615,-1.4150314331054688,Q989632_Network_security,Q93312_OSI_model,False,False
2231,2231,-1.4187246561050415,Q989632_Network_security,Q165194_Application_programming_interface,False,False
4563,4563,-1.4187408685684204,Q989632_Network_security,Q483639_Cloud_computing,False,False
4442,4442,-1.4247281551361084,Q989632_Network_security,Q466_World_Wide_Web,False,False
3973,3973,-1.430418848991394,Q989632_Network_security,Q33521_Applied_Mathematics,False,False
2870,2870,-1.4314210414886475,Q989632_Network_security,Q200125_Expected_value,False,False
910,910,-1.431997537612915,Q989632_Network_security,Q11214_Differential_equation,False,False
3445,3445,-1.4424744844436646,Q989632_Network_security,Q264164_Recursion_(computer_science),False,False
1268,1268,-1.4505358934402466,Q989632_Network_security,Q11661_Information_Technology,False,False
3664,3664,-1.4521567821502686,Q989632_Network_security,Q28865_Python_(programming_language),False,False
6374,6374,-1.4561690092086792,Q989632_Network_security,Q874709_Computational_geometry,False,False
6032,6032,-1.4599157571792603,Q989632_Network_security,Q80091_Integral,False,False
6402,6402,-1.4601753950119019,Q989632_Network_security,Q877977_Variable_(computer_science),False,False
1748,1748,-1.4602267742156982,Q989632_Network_security,Q131187,False,False
2879,2879,-1.4628942012786865,Q989632_Network_security,Q2005_JavaScript,False,False
1529,1529,-1.4665987491607666,Q989632_Network_security,Q117879_Floating_point,False,False
4951,4951,-1.4675709009170532,Q989632_Network_security,Q575650_Rust_(programming_language),False,False
5910,5910,-1.472319483757019,Q989632_Network_security,Q764810_Shared_memory,False,False
2674,2674,-1.4777950048446655,Q989632_Network_security,Q188267_Programming_paradigm,False,False
6287,6287,-1.480138897895813,Q989632_Network_security,Q852732_Proof_Theory,False,False
4213,4213,-1.4804259538650513,Q989632_Network_security,Q3966_hardware,False,False
2913,2913,-1.4807552099227905,Q989632_Network_security,Q2035437_Multivariable_Calculus,False,False
3782,3782,-1.4846640825271606,Q989632_Network_security,Q2974105_Digital_Circuit_Design,False,False
894,894,-1.4861236810684204,Q989632_Network_security,Q1116876_Scientific_modelling,False,False
3848,3848,-1.4872158765792847,Q989632_Network_security,Q30642_Natural_language_processing,False,False
6147,6147,-1.4877703189849854,Q989632_Network_security,Q827335_Abstract_data_type,False,False
2882,2882,-1.4943530559539795,Q989632_Network_security,Q200694_Propositional_calculus,False,False
2360,2360,-1.4965322017669678,Q989632_Network_security,Q170978_Robotics,False,False
3274,3274,-1.4965462684631348,Q989632_Network_security,Q23808_Interface_(computing),False,False
3039,3039,-1.4764795303344727,Q1172378_Data_Cleansing_and_Exploration,Q21198_Computer_science,False,False
6534,6534,-0.48389697074890137,Q2539_Machine_learning,Q9143_Programming_language,False,False
5488,5488,-0.5071134567260742,Q2539_Machine_learning,Q68_Computer,False,True
4207,4207,-0.5084955096244812,Q2539_Machine_learning,Q395_Mathematics,False,False
3394,3394,-0.5229724049568176,Q2539_Machine_learning,Q2539_Machine_learning,False,False
4338,4338,-0.5396456718444824,Q2539_Machine_learning,Q42848_Data,False,False
6024,6024,-0.5691041946411133,Q2539_Machine_learning,Q79872_Object-oriented_programming,False,False
2431,2431,-0.5845410823822021,Q2539_Machine_learning,Q175263_Data_structure,False,False
1644,1644,-0.6041895747184753,Q2539_Machine_learning,Q121416_Discrete_mathematics,False,False
2769,2769,-0.6076285243034363,Q2539_Machine_learning,Q193076_Functional_programming,False,False
907,907,-0.6220434308052063,Q2539_Machine_learning,Q11205_Arithmetic,False,False
6531,6531,-0.6523733139038086,Q2539_Machine_learning,Q9135_Operating_system,False,False
4357,4357,-0.667417585849762,Q2539_Machine_learning,Q43260_Polynomial,False,False
4386,4386,-0.6712185144424438,Q2539_Machine_learning,Q44337_Matrix_(mathematics),False,False
1672,1672,-0.6796669960021973,Q2539_Machine_learning,Q12525525_Computation,False,False
2452,2452,-0.6845030188560486,Q2539_Machine_learning,Q176623_Random_variable,False,False
6283,6283,-0.6902294158935547,Q2539_Machine_learning,Q8513_Database_management_system,False,False
1736,1736,-0.691301167011261,Q2539_Machine_learning,Q1301371_Computer_network,False,False
4215,4215,-0.7068232297897339,Q2539_Machine_learning,Q3968_Algebra,False,False
5891,5891,-0.7112529277801514,Q2539_Machine_learning,Q7600677_Computer_graphics,False,False
6058,6058,-0.7158052921295166,Q2539_Machine_learning,Q8078_Logic,False,False
4770,4770,-0.7158796787261963,Q2539_Machine_learning,Q5300_Central_processing_unit,False,False
3230,3230,-0.7229755520820618,Q2539_Machine_learning,Q232661_Parallel_computing,False,False
2504,2504,-0.7426402568817139,Q2539_Machine_learning,Q179310_Computing,False,False
2722,2722,-0.7577371001243591,Q2539_Machine_learning,Q190087_Data_type,False,False
6241,6241,-0.7579946517944336,Q2539_Machine_learning,Q844718_Theory_of_computation,False,False
3658,3658,-0.7601426243782043,Q2539_Machine_learning,Q2878974_Theoretical_computer_science,False,False
913,913,-0.775130569934845,Q2539_Machine_learning,Q11216_Numerical_analysis,False,False
6077,6077,-0.7827998995780945,Q2539_Machine_learning,Q80993_Software_engineering,False,False
3963,3963,-0.7908148169517517,Q2539_Machine_learning,Q333464_Analysis_of_algorithms,False,False
1125,1125,-0.7917189598083496,Q2539_Machine_learning,Q1141518_Introduction_to_Algorithms,False,False
2626,2626,-0.8085978627204895,Q2539_Machine_learning,Q186152_Array_data_structure,False,False
6070,6070,-0.811332643032074,Q2539_Machine_learning,Q8087_Geometry,False,False
3937,3937,-0.845777690410614,Q2539_Machine_learning,Q327069_Conditional_probability,False,False
6355,6355,-0.8539295792579651,Q2539_Machine_learning,Q868299_Control_flow,False,False
6175,6175,-0.854015588760376,Q2539_Machine_learning,Q833585_Foundations_of_mathematics,False,False
4622,4622,-0.8733406662940979,Q2539_Machine_learning,Q494756_Data_(computing),False,False
3297,3297,-0.8740227818489075,Q2539_Machine_learning,Q2407_C/C++_Programming,False,False
6136,6136,-0.8770269751548767,Q2539_Machine_learning,Q82571_Linear_algebra,False,False
4525,4525,-0.9081934094429016,Q2539_Machine_learning,Q47607_SQL,False,False
5768,5768,-0.9090021252632141,Q2539_Machine_learning,Q7397_Computer_software,False,False
4585,4585,-0.9132459163665771,Q2539_Machine_learning,Q486902_Mathematical_model,False,False
814,814,-0.9235236048698425,Q2539_Machine_learning,Q11023_engineering,False,False
2451,2451,-0.9272674322128296,Q2539_Machine_learning,Q176452_Finite-state_machine,False,False
5280,5280,-0.9306586980819702,Q2539_Machine_learning,Q638608_Software_development,False,False
4011,4011,-0.9476404190063477,Q2539_Machine_learning,Q3435924_Computational_problem,False,False
6408,6408,-0.9509471654891968,Q2539_Machine_learning,Q8789_Cryptography,False,False
2028,2028,-0.9524033665657043,Q2539_Machine_learning,Q149972_Calculus,False,False
2589,2589,-0.9535033106803894,Q2539_Machine_learning,Q184754_String_(computer_science),False,False
3071,3071,-0.9619768261909485,Q2539_Machine_learning,Q214526_Automata_theory,False,False
6631,6631,-0.9651927947998047,Q2539_Machine_learning,Q938438_Statistical_inference,False,True
3378,3378,-0.9680032730102539,Q2539_Machine_learning,Q251_Java_(programming_language),False,False
5914,5914,-0.980002760887146,Q2539_Machine_learning,Q76592_Combinatorics,False,False
1671,1671,-0.9825947880744934,Q2539_Machine_learning,Q12503_Integer,False,False
1217,1217,-0.9841439723968506,Q2539_Machine_learning,Q11538_Mathematical_proof,False,False
809,809,-0.9945856928825378,Q2539_Machine_learning,Q11012_Robot,False,False
6615,6615,-1.0023380517959595,Q2539_Machine_learning,Q93312_OSI_model,False,False
3269,3269,-1.005256175994873,Q2539_Machine_learning,Q2374463_Data_Science_Methodology,False,False
3017,3017,-1.007046103477478,Q2539_Machine_learning,Q210832_Statistical_hypothesis_testing,False,False
6113,6113,-1.0085811614990234,Q2539_Machine_learning,Q818888_Computability,False,False
2754,2754,-1.0096828937530518,Q2539_Machine_learning,Q192588_Relational_database_management_system,False,False
1095,1095,-1.0181375741958618,Q2539_Machine_learning,Q11368_Unix,False,False
2511,2511,-1.018486499786377,Q2539_Machine_learning,Q179976_Recursion,False,False
4037,4037,-1.0214804410934448,Q2539_Machine_learning,Q35127_website,False,False
2389,2389,-1.034449815750122,Q2539_Machine_learning,Q172491_Data_mining,False,False
3664,3664,-1.0487887859344482,Q2539_Machine_learning,Q28865_Python_(programming_language),False,False
5386,5386,-1.0671660900115967,Q2539_Machine_learning,Q660848_Nonlinear_system,False,False
2251,2251,-1.0695664882659912,Q2539_Machine_learning,Q166142_Application_software,False,False
2487,2487,-1.0700360536575317,Q2539_Machine_learning,Q178354_Reason,False,False
2879,2879,-1.0703537464141846,Q2539_Machine_learning,Q2005_JavaScript,False,False
3445,3445,-1.0712668895721436,Q2539_Machine_learning,Q264164_Recursion_(computer_science),False,False
2231,2231,-1.0794963836669922,Q2539_Machine_learning,Q165194_Application_programming_interface,False,False
4951,4951,-1.0823556184768677,Q2539_Machine_learning,Q575650_Rust_(programming_language),False,False
2401,2401,-1.0857787132263184,Q2539_Machine_learning,Q173212_Computer_architecture,False,False
4563,4563,-1.0913381576538086,Q2539_Machine_learning,Q483639_Cloud_computing,False,False
4148,4148,-1.0979549884796143,Q2539_Machine_learning,Q380679_Dynamic_programming,False,False
4182,4182,-1.0985033512115479,Q2539_Machine_learning,Q388_Linux_Command_Line,False,False
4120,4120,-1.0985156297683716,Q2539_Machine_learning,Q37437_Syntax,False,False
2984,2984,-1.0996370315551758,Q2539_Machine_learning,Q208163_Signal_processing,False,False
1529,1529,-1.10702645778656,Q2539_Machine_learning,Q117879_Floating_point,False,False
1667,1667,-1.1132947206497192,Q2539_Machine_learning,Q12479_Number_theory,False,False
3903,3903,-1.1134690046310425,Q2539_Machine_learning,Q319400_Modular_arithmetic,False,False
3981,3981,-1.1194202899932861,Q2539_Machine_learning,Q33742_Natural_language,False,False
6147,6147,-1.1200212240219116,Q2539_Machine_learning,Q827335_Abstract_data_type,False,False
3381,3381,-1.1207646131515503,Q2539_Machine_learning,Q2526135_Security,False,False
4442,4442,-1.1224193572998047,Q2539_Machine_learning,Q466_World_Wide_Web,False,False
6374,6374,-1.1227259635925293,Q2539_Machine_learning,Q874709_Computational_geometry,False,False
2718,2718,-1.1277955770492554,Q2539_Machine_learning,Q189900_Information_security,False,False
5717,5717,-1.129684329032898,Q2539_Machine_learning,Q730920_Problem_solving,False,False
2674,2674,-1.1331448554992676,Q2539_Machine_learning,Q188267_Programming_paradigm,False,False
2870,2870,-1.1419765949249268,Q2539_Machine_learning,Q200125_Expected_value,True,False
4213,4213,-1.1438894271850586,Q2539_Machine_learning,Q3966_hardware,False,False
910,910,-1.1450486183166504,Q2539_Machine_learning,Q11214_Differential_equation,False,False
6221,6221,-1.1472045183181763,Q2539_Machine_learning,Q840540_Relational_algebra,False,False
1268,1268,-1.158486247062683,Q2539_Machine_learning,Q11661_Information_Technology,False,False
3973,3973,-1.1619641780853271,Q2539_Machine_learning,Q33521_Applied_Mathematics,False,False
3538,3538,-1.165462613105774,Q2539_Machine_learning,Q275596_Imperative_programming,False,False
4035,4035,-1.1708518266677856,Q2539_Machine_learning,Q3510521_Computer_security,False,False
4078,4078,-1.17458975315094,Q2539_Machine_learning,Q363874_Graph_(mathematics),False,False
6287,6287,-1.1761423349380493,Q2539_Machine_learning,Q852732_Proof_Theory,False,False
2913,2913,-1.1799472570419312,Q2539_Machine_learning,Q2035437_Multivariable_Calculus,False,False
5713,5713,-1.1827467679977417,Q2539_Machine_learning,Q729271_Context-free_language,False,False
6663,6663,-1.1845769882202148,Q2539_Machine_learning,Q94_Android_Development,False,False
4575,4575,-1.1876455545425415,Q2539_Machine_learning,Q48493_iOS_Game_Development,False,False
6402,6402,-1.1894115209579468,Q2539_Machine_learning,Q877977_Variable_(computer_science),False,False
2205,2205,-1.1917774677276611,Q2539_Machine_learning,Q163310_Turing_machine,False,False
2584,2584,-1.1944522857666016,Q2539_Machine_learning,Q184609_Expert_system,False,False
5890,5890,-1.1998608112335205,Q2539_Machine_learning,Q75_Internet,False,False
3848,3848,-1.2001516819000244,Q2539_Machine_learning,Q30642_Natural_language_processing,False,False
3782,3782,-1.2029186487197876,Q2539_Machine_learning,Q2974105_Digital_Circuit_Design,False,False
3189,3189,-1.2063390016555786,Q2539_Machine_learning,Q22725_Routing,False,False
2136,2136,-1.2076823711395264,Q2539_Machine_learning,Q15777_C_(programming_language),False,False
1721,1721,-1.2111482620239258,Q2539_Machine_learning,Q128392_Concurrent_computing,False,False
6428,6428,-1.2140758037567139,Q2539_Machine_learning,Q8811_HTML,False,False
1762,1762,-1.2176271677017212,Q2539_Machine_learning,Q131723_Bitcoin,False,False
1913,1913,-1.2179230451583862,Q2539_Machine_learning,Q14116_Basic_understanding_of_macOS_helpful,False,False
3539,3539,-1.2200076580047607,Q2539_Machine_learning,Q275603_Logic_programming,False,False
2696,2696,-1.2200942039489746,Q2539_Machine_learning,Q189210_Design_a_web_application,False,False
4112,4112,-1.220396637916565,Q2539_Machine_learning,Q373045_Formal_grammar,False,False
3041,3041,-1.2214748859405518,Q2539_Machine_learning,Q212108_Authentication,False,False
5910,5910,-1.2244445085525513,Q2539_Machine_learning,Q764810_Shared_memory,False,False
2845,2845,-1.2245193719863892,Q2539_Machine_learning,Q19841877_VSCode,False,False
1083,1083,-1.2267475128173828,Q2539_Machine_learning,Q11351_organic_chemistry,False,False
2360,2360,-1.2272084951400757,Q2539_Machine_learning,Q170978_Robotics,False,False
2882,2882,-1.2285593748092651,Q2539_Machine_learning,Q200694_Propositional_calculus,False,False
1945,1945,-1.2304686307907104,Q2539_Machine_learning,Q1427251_Lock_(computer_science),False,False
2854,2854,-1.2324200868606567,Q2539_Machine_learning,Q1988917_Data_analysis,False,False
6032,6032,-1.2395902872085571,Q2539_Machine_learning,Q80091_Integral,False,False
2679,2679,-1.2421507835388184,Q2539_Machine_learning,Q188522_Software_testing,False,False
1904,1904,-1.2466626167297363,Q2539_Machine_learning,Q1406_Windows_Programming,False,False
5942,5942,-1.2476242780685425,Q2539_Machine_learning,Q7754_Calculus,False,False
1775,1775,-1.249556303024292,Q2539_Machine_learning,Q132364_Communications_protocol,False,False
4154,4154,-1.250004768371582,Q2539_Machine_learning,Q3816639_Kotlin_Playground,False,False
2488,2488,-1.2528587579727173,Q2539_Machine_learning,Q178377_Mathematical_induction,False,False
6262,6262,-1.2541192770004272,Q2539_Machine_learning,Q848010_Database_transaction,False,False
2215,2215,-1.2557891607284546,Q2539_Machine_learning,Q16387_Information_Science,False,False
6139,6139,-1.2590738534927368,Q2539_Machine_learning,Q82604_Design,False,False
1204,1204,-1.2590742111206055,Q2539_Machine_learning,Q1152135_Unsupervised_learning,False,False
2999,2999,-1.25986647605896,Q2539_Machine_learning,Q2089905_circuit_theory,False,False
3994,3994,-1.2641981840133667,Q2539_Machine_learning,Q34010_Haskell_(programming_language),False,False
894,894,-1.2707116603851318,Q2539_Machine_learning,Q1116876_Scientific_modelling,False,False
1748,1748,-1.272376298904419,Q2539_Machine_learning,Q131187,False,False
2858,2858,-1.2732739448547363,Q2539_Machine_learning,Q19900_Oracle,False,False
1547,1547,-1.2734109163284302,Q2539_Machine_learning,Q11862829,False,False
4429,4429,-1.2741897106170654,Q2539_Machine_learning,Q460584_Scala,False,False
2365,2365,-1.2779353857040405,Q2539_Machine_learning,Q17118377_Swift_5,False,False
6304,6304,-1.2790993452072144,Q2539_Machine_learning,Q857102_Software_design,False,False
4827,4827,-1.2796595096588135,Q2539_Machine_learning,Q5482740_Programmer,False,False
6957,6957,-1.2812455892562866,Q2539_Machine_learning,Q978185_Typescript,False,False
2181,2181,-1.2830233573913574,Q2539_Machine_learning,Q161053_Ruby_(Programming_Language),False,False
2145,2145,-1.2878755331039429,Q2539_Machine_learning,Q15836568_Protocol,False,False
3267,3267,-1.287886381149292,Q2539_Machine_learning,Q2370_C_Sharp_(C#)_(Programming_Language),False,False
6220,6220,-1.29024338722229,Q2539_Machine_learning,Q840410_Powershell,False,False
3274,3274,-1.2903664112091064,Q2539_Machine_learning,Q23808_Interface_(computing),False,False
262,262,-1.2916243076324463,Q2539_Machine_learning,Q101333_Mechanical_engineering,False,False
1572,1572,-1.2931448221206665,Q2539_Machine_learning,Q1191981_Shading,False,False
5064,5064,-1.293673038482666,Q2539_Machine_learning,Q59_Hypertext_Preprocessor_(PHP),False,False
6244,6244,-1.293871283531189,Q2539_Machine_learning,Q845739_Query_language,False,False
2767,2767,-1.2973531484603882,Q2539_Machine_learning,Q193040_Embedded_system,False,False
2966,2966,-1.3004186153411865,Q2539_Machine_learning,Q207434_Human-computer_interaction,False,False
2475,2475,-1.300767421722412,Q2539_Machine_learning,Q177929_Stack_(data_structure),False,False
4080,4080,-1.302220106124878,Q2539_Machine_learning,Q364_Github,False,False
1163,1163,-1.3066693544387817,Q2539_Machine_learning,Q11473,False,False
2964,2964,-1.3086574077606201,Q2539_Machine_learning,Q207316_Lua,False,False
4111,4111,-1.3099243640899658,Q2539_Machine_learning,Q37227_GO,False,False
4189,4189,-1.315836787223816,Q2539_Machine_learning,Q39072,False,False
2237,2237,-1.316224217414856,Q2539_Machine_learning,Q165436_Assembly_language,False,False
624,624,-1.318144679069519,Q2539_Machine_learning,Q1070689_Image_processing,False,False
3226,3226,-1.320341944694519,Q2539_Machine_learning,Q2321565_Iterative_method,False,False
2461,2461,-1.3207478523254395,Q2539_Machine_learning,Q176953_Rendering_(computer_graphics),False,False
6090,6090,-1.326196312904358,Q2539_Machine_learning,Q8134_Economics,False,False
4236,4236,-1.327608585357666,Q2539_Machine_learning,Q40276_Multiplication,False,False
4544,4544,-1.3280450105667114,Q2539_Machine_learning,Q478798_Image,False,False
1751,1751,-1.3290339708328247,Q2539_Machine_learning,Q131222_Information_theory,False,False
295,295,-1.3307950496673584,Q2539_Machine_learning,Q1034415_Scope_(computer_science),False,False
4261,4261,-1.3335075378417969,Q2539_Machine_learning,Q4055684_Predicate_logic,False,False
1855,1855,-1.3379948139190674,Q2539_Machine_learning,Q13636890,False,False
1146,1146,-1.3382079601287842,Q2539_Machine_learning,Q11456_semiconductor,False,False
4308,4308,-1.3383634090423584,Q2539_Machine_learning,Q4182287_Web_search_engine,False,False
2529,2529,-1.3414324522018433,Q2539_Machine_learning,Q181156_Design_pattern_(computer_science),False,False
3321,3321,-1.3432234525680542,Q2539_Machine_learning,Q245652_ensembling,False,False
3514,3514,-1.3447473049163818,Q2539_Machine_learning,Q272404_Finite_set,False,False
2954,2954,-1.3458918333053589,Q2539_Machine_learning,Q207011_Neurology,False,False
4460,4460,-1.346788763999939,Q2539_Machine_learning,Q47146_User_interface,False,False
5783,5783,-1.3484764099121094,Q2539_Machine_learning,Q74304_Least_squares,False,False
3103,3103,-1.350644588470459,Q2539_Machine_learning,Q216861_Calculus_of_variations,False,False
2731,2731,-1.3515033721923828,Q2539_Machine_learning,Q190524_Eigenvalues_and_eigenvectors,False,False
2445,2445,-1.3515379428863525,Q2539_Machine_learning,Q176165_SQL_&_RDBMS,False,False
4330,4330,-1.3517793416976929,Q2539_Machine_learning,Q42478_Perl,False,False
2208,2208,-1.35322904586792,Q2539_Machine_learning,Q16338_Personal_computer,False,False
3273,3273,-1.3532410860061646,Q2539_Machine_learning,Q23793561_Xgboost,False,False
1803,1803,-1.3535263538360596,Q2539_Machine_learning,Q134067_Microsoft_Visual_Studio,False,False
1270,1270,-1.3551878929138184,Q2539_Machine_learning,Q1166618_Mathematical_Logic,False,False
2952,2952,-1.3556833267211914,Q2539_Machine_learning,Q206904_R_and_RStudio,False,False
4962,4962,-1.356506586074829,Q2539_Machine_learning,Q580427_Index_(database),False,False
3165,3165,-1.3566880226135254,Q2539_Machine_learning,Q224055_Abstraction_(computer_science),False,False
618,618,-1.358099341392517,Q2539_Machine_learning,Q1068715_Telecommunications_network,False,False
820,820,-1.3587764501571655,Q2539_Machine_learning,Q11024_Communication,False,False
3286,3286,-1.3625787496566772,Q2539_Machine_learning,Q2393193_Time_complexity,False,False
1168,1168,-1.3627036809921265,Q2539_Machine_learning,Q11476_Kinematics,False,False
3936,3936,-1.3635895252227783,Q2539_Machine_learning,Q327008_Image_Processing,False,False
2591,2591,-1.366269826889038,Q2539_Machine_learning,Q184793_Computer-Aided_Design_(CAD),False,False
2453,2453,-1.366894006729126,Q2539_Machine_learning,Q176640_Randomness,False,False
2701,2701,-1.3687412738800049,Q2539_Machine_learning,Q189248_Bash_(Unix_Shell),False,False
6983,6983,-1.3695309162139893,Q2539_Machine_learning,Q989632_Network_security,False,False
920,920,-1.3713266849517822,Q2539_Machine_learning,Q1122491_Computation,False,False
4512,4512,-1.3719285726547241,Q2539_Machine_learning,Q47506_Compiler,False,False
5098,5098,-1.3723158836364746,Q2539_Machine_learning,Q6030997_Information_assurance,False,False
3967,3967,-1.3740042448043823,Q2539_Machine_learning,Q334384_Supervised_Machine_Learning,False,False
1974,1974,-1.3742467164993286,Q2539_Machine_learning,Q14579_Linux_kernel,False,False
4803,4803,-1.379820466041565,Q2539_Machine_learning,Q541691_SonarQube,False,False
3100,3100,-1.3802615404129028,Q2539_Machine_learning,Q216601_Object_(computer_science),False,False
2490,2490,-1.3812246322631836,Q2539_Machine_learning,Q178546_Determinants,False,False
1752,1752,-1.3827760219573975,Q2539_Machine_learning,Q131382_Vim,False,False
4420,4420,-1.3858476877212524,Q2539_Machine_learning,Q456157_Amazon_AWS,False,False
3123,3123,-1.3860050439834595,Q2539_Machine_learning,Q219320_Input/output,False,False
6399,6399,-1.3864350318908691,Q2539_Machine_learning,Q8777_GET_&_POST,False,False
2615,2615,-1.391744613647461,Q2539_Machine_learning,Q186055_Git_and_GitHub,False,False
3092,3092,-1.3946888446807861,Q2539_Machine_learning,Q21614124_Electron,False,False
1856,1856,-1.3978804349899292,Q2539_Machine_learning,Q13649246_Uncertainty,False,False
3428,3428,-1.3992323875427246,Q2539_Machine_learning,Q2613697_Julia_(Programming_Language),False,False
4284,4284,-1.4020425081253052,Q2539_Machine_learning,Q41217,False,False
4579,4579,-1.4025367498397827,Q2539_Machine_learning,Q485396_Analytics,False,False
336,336,-1.4049423933029175,Q2539_Machine_learning,Q1047554_Mutual_exclusion,False,False
6516,6516,-1.4082598686218262,Q2539_Machine_learning,Q909510,False,False
1118,1118,-1.4090688228607178,Q2539_Machine_learning,Q11406,False,False
5878,5878,-1.4093507528305054,Q2539_Machine_learning,Q7573619_Apache_Spark,False,False
6185,6185,-1.4116992950439453,Q2539_Machine_learning,Q835922_Lexical_analysis,False,False
6639,6639,-1.4147303104400635,Q2539_Machine_learning,Q9418,False,False
4547,4547,-1.419851303100586,Q2539_Machine_learning,Q4798119_Rstudio,False,False
3517,3517,-1.4207866191864014,Q2539_Machine_learning,Q272683_Instruction_set,False,False
2399,2399,-1.421549916267395,Q2539_Machine_learning,Q173156_Digital_electronics,False,False
4345,4345,-1.42360520362854,Q2539_Machine_learning,Q43015_Finance_&_Accounting,False,False
3298,3298,-1.4265815019607544,Q2539_Machine_learning,Q241317,False,False
2608,2608,-1.4288156032562256,Q2539_Machine_learning,Q185612_Regular_expression,False,False
6278,6278,-1.4295506477355957,Q2539_Machine_learning,Q850_MySQL,False,False
2833,2833,-1.4315929412841797,Q2539_Machine_learning,Q197520_Numpy,False,False
1235,1235,-1.4316142797470093,Q2539_Machine_learning,Q11567_complex_number,False,False
3050,3050,-1.433542013168335,Q2539_Machine_learning,Q213092_Thread_(computer_science),False,False
2670,2670,-1.4347343444824219,Q2539_Machine_learning,Q188104_Phpmyadmin,False,False
6420,6420,-1.4349563121795654,Q2539_Machine_learning,Q8803_tcpip,False,False
3331,3331,-1.4364789724349976,Q2539_Machine_learning,Q246064_Best,False,False
6928,6928,-1.4369319677352905,Q2539_Machine_learning,Q965769_Continuous_Integration,False,False
3113,3113,-1.4378737211227417,Q2539_Machine_learning,Q217602_analysis,False,False
3237,3237,-1.442703366279602,Q2539_Machine_learning,Q2334061_Design_of_experiments,False,False
4137,4137,-1.4428788423538208,Q2539_Machine_learning,Q378859_Pattern_recognition,False,False
287,287,-1.4468820095062256,Q2539_Machine_learning,Q1027879_Graphics,False,False
1034,1034,-1.4483650922775269,Q2539_Machine_learning,Q11288_Web_server,False,False
2944,2944,-1.4499763250350952,Q2539_Machine_learning,Q2063_Use_JSON_and_YAML_documents,False,False
4086,4086,-1.4530062675476074,Q2539_Machine_learning,Q36774_Web_Page,False,False
293,293,-1.453166127204895,Q2539_Machine_learning,Q10336440_networking_basics,False,False
6094,6094,-1.4572217464447021,Q2539_Machine_learning,Q81414_Internet_Protocol_Suite,False,False
3155,3155,-1.4575613737106323,Q2539_Machine_learning,Q223335_Structured_programming,False,False
1500,1500,-1.4576876163482666,Q2539_Machine_learning,Q1172378_Data_Cleansing_and_Exploration,False,False
2029,2029,-1.4592496156692505,Q2539_Machine_learning,Q149999,False,False
1668,1668,-1.4592676162719727,Q2539_Machine_learning,Q12482_set_theory,False,False
